age_vehicule,agepr,nb_autre_carbu,consommation,cs42pr,decile_rev,nb_diesel,dip14pr,distance_autre_carbu,distance_diesel,distance_essence,nb_essence,ident_men,nactifs,nenfants,niveau_vie_decile,npers,ocde10,pondmen,puissance,situapr,tuu,typmen,veh_tot,rural,petite_ville,moyenne_ville,grande_ville,paris,distance,niveau_vie_quintile,donation_class_3
4.0,33,0,5.5,62.0,6,2,52.0,0.0,21796.288942,0.0,0,2400003232000,2,0,6,2,1.5,1709.2277113,5.0,1.0,0,3,2,1,0,0,0,0,21796.288942,3.0,6_1
4.0,39,0,6.8,37.0,9,0,15.0,0.0,0.0,12664.900821,1,2400003234000,1,1,10,2,1.3,1959.091305,4.0,1.0,5,2,1,0,0,1,0,0,12664.900821,5.0,10_0
6.0,46,0,10.0,21.0,10,1,43.0,0.0,8557.9205298,9721.2862123,1,2400003235000,2,1,10,3,1.8,2059.2865576,32.0,1.0,8,4,2,0,0,0,0,1,18279.2067421,5.0,10_0
3.0,34,0,6.0,48.0,7,2,71.0,0.0,37002.059628,0.0,0,2400003242000,2,1,6,3,1.8,2386.1347866,5.0,1.0,0,4,2,1,0,0,0,0,37002.059628,3.0,6_1
13.0,68,0,9.0,78.0,8,1,70.0,0.0,11689.796006,0.0,0,2400003245000,0,0,9,2,1.5,2366.1880761,7.0,5.0,8,3,1,0,0,0,0,1,11689.796006,5.0,9_0
10.0,56,0,9999.0,52.0,6,0,51.0,0.0,0.0,5345.0253143,1,2400003264000,3,2,3,3,2.0,2394.7129401,4.0,1.0,8,2,1,0,0,0,0,1,5345.0253143,2.0,3_0
11.0,38,0,9999.0,47.0,3,0,22.0,0.0,0.0,10753.950173,1,2400003265000,1,1,4,2,1.3,2646.2713106,6.0,1.0,7,2,1,0,0,0,1,0,10753.950173,2.0,4_0
7.0,71,0,6.5,74.0,8,1,45.0,0.0,9961.3375455,6550.392562,1,2400003312000,0,0,8,2,1.5,1419.1240136,6.0,5.0,0,3,2,1,0,0,0,0,16511.7301075,4.0,8_1
6.0,59,0,7.0,42.0,10,1,32.0,0.0,10320.618847,6235.2068966,1,2400003315000,2,0,10,2,1.5,1099.7152232,7.0,1.0,8,3,2,0,0,0,0,1,16555.8257436,5.0,10_0
20.0,48,0,8.0,47.0,6,0,32.0,0.0,0.0,6000.0,1,2400003324000,1,0,9,1,1.0,1891.2793914,9.0,1.0,8,1,1,0,0,0,0,1,6000.0,5.0,9_0
2.0,42,0,8.5,47.0,8,0,32.0,0.0,0.0,21780.403871000002,2,2400003325000,2,1,7,3,1.8,1838.2442355,8.0,1.0,8,4,2,0,0,0,0,1,21780.403871000002,4.0,7_0
4.0,46,0,4.6,33.0,9,3,14.0,0.0,74040.522534,0.0,0,2400003332000,3,2,7,4,2.5,1235.313292,4.0,1.0,0,4,3,1,0,0,0,0,74040.522534,4.0,7_1
23.0,81,0,9999.0,78.0,5,0,71.0,0.0,0.0,3590.5720837,1,2400003334000,0,0,4,2,1.5,2015.2587935,6.0,5.0,5,3,1,0,0,1,0,0,3590.5720837,2.0,4_0
16.0,43,0,6.0,53.0,6,2,60.0,0.0,58839.5622053,0.0,0,2400003335000,2,4,2,6,2.9,1889.4350802,5.0,1.0,8,4,2,0,0,0,0,1,58839.5622053,1.0,2_0
6.0,53,0,5.5,13.0,6,3,44.0,0.0,45338.5037453,0.0,0,2400003342000,3,1,4,3,2.0,2476.1155965,6.0,1.0,0,4,3,1,0,0,0,0,45338.5037453,2.0,4_1
13.0,76,0,9999.0,77.0,4,0,71.0,0.0,0.0,4823.9306176,1,2400003364000,0,0,6,1,1.0,3948.5827069,6.0,5.0,8,1,1,0,0,0,0,1,4823.9306176,3.0,6_0
0.0,85,0,9.0,78.0,8,1,71.0,0.0,1794.1965318,0.0,0,2400003412000,0,0,9,2,1.5,1911.3196803,0.0,5.0,0,3,1,1,0,0,0,0,1794.1965318,5.0,9_1
19.0,78,0,5.5,78.0,3,1,70.0,0.0,3681.1971834,0.0,0,2400003414000,0,0,4,1,1.0,2150.9130057,6.0,5.0,5,1,1,0,0,1,0,0,3681.1971834,2.0,4_0
10.0,70,0,9999.0,78.0,8,3,71.0,0.0,34119.8512626,0.0,0,2400003415000,2,2,5,4,2.5,1146.3575011,5.0,5.0,8,4,3,0,0,0,0,1,34119.8512626,3.0,5_0
5.0,30,0,7.0,45.0,9,0,22.0,0.0,0.0,8289.2042699,1,2400003425000,2,1,8,3,1.8,2623.8063869,6.0,1.0,8,4,1,0,0,0,0,1,8289.2042699,4.0,8_0
15.0,45,0,8.0,47.0,2,1,52.0,0.0,28371.121142,0.0,0,2400003434000,1,0,4,1,1.0,1386.4294652,11.0,1.0,5,1,1,0,0,1,0,0,28371.121142,2.0,4_0
20.0,37,0,7.0,64.0,7,2,71.0,0.0,15881.4279317,0.0,0,2400003442000,2,3,3,5,2.6,2149.6481671,7.0,1.0,0,4,2,1,0,0,0,0,15881.4279317,2.0,3_1
3.0,69,0,6.0,78.0,5,0,70.0,0.0,0.0,11027.819167,1,2400003444000,0,0,5,2,1.5,1875.7841935,5.0,5.0,5,3,1,0,0,1,0,0,11027.819167,3.0,5_0
0.0,51,0,0.0,46.0,9,0,0.0,0.0,0.0,0.0,0,2400003445000,2,4,4,6,3.1,736.67005833,0.0,1.0,8,4,0,0,0,0,0,1,0.0,2.0,4_0
0.0,56,0,9999.0,37.0,10,2,52.0,0.0,0.0,0.0,0,2400003465000,4,2,9,4,2.5,3400.5348587,99.0,1.0,8,4,2,0,0,0,0,1,0.0,5.0,9_0
10.0,58,0,6.0,46.0,10,0,32.0,0.0,0.0,10501.457766,1,2400003512000,1,0,10,2,1.5,1099.5112119,5.0,1.0,0,3,1,1,0,0,0,0,10501.457766,5.0,10_1
18.0,91,0,5.0,72.0,2,1,71.0,0.0,2475.0138696,0.0,0,2400003514000,2,2,1,4,2.5,2394.387026,7.0,5.0,5,4,1,0,0,1,0,0,2475.0138696,1.0,1_0
10.0,56,0,4.0,52.0,10,1,51.0,0.0,22576.398276,9352.7479339,1,2400003515000,3,1,9,3,2.0,1302.6547903,5.0,1.0,8,4,2,0,0,0,0,1,31929.1462099,5.0,9_0
7.0,66,0,7.0,72.0,10,1,70.0,0.0,12423.877414,0.0,0,2400003525000,0,1,9,3,2.0,836.31510395,6.0,5.0,8,4,1,0,0,0,0,1,12423.877414,5.0,9_0
11.0,38,0,7.0,62.0,10,0,51.0,0.0,0.0,17042.272109,1,2400003534000,2,2,8,4,2.3,2098.4871624,10.0,1.0,8,4,1,0,0,0,0,1,17042.272109,4.0,8_0
3.0,68,0,9999.0,74.0,7,0,14.0,0.0,0.0,11027.819167,1,2400003535000,0,0,9,1,1.0,1430.8598919,7.0,5.0,8,1,1,0,0,0,0,1,11027.819167,5.0,9_0
4.0,49,0,5.0,34.0,7,0,21.0,0.0,0.0,7024.4916944,1,2400003544000,1,0,9,1,1.0,1571.4446981,5.0,1.0,5,1,1,0,0,1,0,0,7024.4916944,5.0,9_0
10.0,35,0,5.0,46.0,7,2,15.0,0.0,16500.0,0.0,0,2400003545000,3,2,3,4,2.5,581.16619747,5.0,1.0,8,4,2,0,0,0,0,1,16500.0,2.0,3_0
12.0,39,0,11.0,67.0,2,0,71.0,0.0,0.0,2778.5331111,1,2400003554000,1,0,4,1,1.0,2991.8187789,9.0,1.0,7,1,1,0,0,0,1,0,2778.5331111,2.0,4_0
1.0,71,0,9999.0,75.0,8,1,60.0,0.0,8330.7934318,10983.4763,1,2400003565000,0,0,9,2,1.5,2412.0608215,4.0,5.0,8,3,2,0,0,0,0,1,19314.2697318,5.0,9_0
17.0,81,0,4.5,78.0,2,0,70.0,0.0,0.0,1760.0088411,1,2400003614000,0,0,4,1,1.0,2091.250664,4.0,5.0,5,1,1,0,0,1,0,0,1760.0088411,2.0,4_0
4.0,55,0,8.0,38.0,8,0,60.0,0.0,0.0,10178.529641,1,2400003624000,1,0,8,2,1.5,1963.6004775,6.0,1.0,8,3,1,0,0,0,0,1,10178.529641,4.0,8_0
9.0,33,0,9.0,46.0,4,1,14.0,0.0,8276.1460542,0.0,0,2400003625000,1,1,4,2,1.3,1321.8203443,99.0,1.0,8,2,1,0,0,0,0,1,8276.1460542,2.0,4_0
17.0,74,0,9999.0,75.0,2,0,42.0,0.0,0.0,2197.7866688,1,2400003634000,0,0,3,1,1.0,1874.9234619,4.0,5.0,8,1,1,0,0,0,0,1,2197.7866688,2.0,3_0
15.0,35,0,7.0,48.0,6,0,22.0,0.0,0.0,11358.780323,1,2400003635000,1,2,3,4,2.1,1133.5034308,7.0,1.0,8,4,1,0,0,0,0,1,11358.780323,2.0,3_0
13.0,90,0,7.0,74.0,9,1,14.0,0.0,3764.5719603,9145.7650933,1,2400003645000,0,0,10,2,1.5,1284.3625549,7.0,5.0,8,3,2,0,0,0,0,1,12910.3370536,5.0,10_0
15.0,41,0,4.5,65.0,4,1,32.0,0.0,25000.0,0.0,0,2400003654000,1,3,1,5,2.6,1738.4457981,5.0,1.0,7,4,1,0,0,0,1,0,25000.0,1.0,1_0
0.0,94,0,9999.0,77.0,7,1,71.0,0.0,500.0,0.0,0,2400003664000,0,0,7,2,1.5,2561.9418279,99.0,5.0,8,3,1,0,0,0,0,1,500.0,4.0,7_0
2.0,57,0,8.4,38.0,9,1,60.0,0.0,24884.711225,11024.623154,1,2400003665000,1,0,10,2,1.5,1925.7100527,16.0,1.0,8,3,2,0,0,0,0,1,35909.334379,5.0,10_0
9.0,69,0,6.8,74.0,8,1,45.0,0.0,14343.5,0.0,0,2400003714000,0,0,8,2,1.5,1661.7564239,10.0,5.0,8,3,1,0,0,0,0,1,14343.5,4.0,8_0
14.0,40,0,7.0,43.0,9,0,34.0,0.0,0.0,14720.076056400001,2,2400003715000,2,3,6,5,2.6,1932.9195383,8.0,1.0,8,4,2,0,0,0,0,1,14720.076056400001,3.0,6_0
17.0,56,0,9999.0,52.0,5,1,21.0,0.0,0.0,0.0,0,2400003724000,1,0,8,1,1.0,2004.3396454,5.0,1.0,8,1,1,0,0,0,0,1,0.0,4.0,8_0
0.0,52,0,0.0,33.0,10,0,17.0,0.0,0.0,0.0,0,2400003725000,5,4,6,7,3.8,806.65447897,0.0,1.0,8,5,0,0,0,0,0,1,0.0,3.0,6_0
2.0,71,0,7.0,74.0,9,0,14.0,0.0,0.0,22014.291966,2,2400003735000,0,0,10,2,1.5,1062.7933678,6.0,5.0,8,3,2,0,0,0,0,1,22014.291966,5.0,10_0
9.0,59,0,9999.0,55.0,3,1,42.0,0.0,7657.8957382,1915.5619757,2,2400003744000,2,2,1,3,2.0,1648.5079698,4.0,1.0,8,2,3,0,0,0,0,1,9573.4577139,1.0,1_0
9.0,57,0,9999.0,38.0,10,1,71.0,0.0,0.0,0.0,1,2400003745000,1,2,8,4,2.1,1401.1386663,99.0,1.0,8,4,2,0,0,0,0,1,0.0,4.0,8_0
8.0,49,0,7.0,46.0,8,1,22.0,0.0,8620.8816466,0.0,0,2400003754000,1,0,10,1,1.0,2079.6849995,5.0,1.0,8,1,1,0,0,0,0,1,8620.8816466,5.0,10_0
6.0,63,0,6.0,38.0,10,1,16.0,0.0,16332.302847,9982.0253072,1,2400003764000,1,1,10,3,2.0,3686.4820778,7.0,1.0,8,4,2,0,0,0,0,1,26314.3281542,5.0,10_0
11.0,52,0,5.5,38.0,10,2,14.0,0.0,32503.539354,0.0,0,2400003765000,2,3,8,5,2.8,1640.5523755,4.0,1.0,8,4,2,0,0,0,0,1,32503.539354,4.0,8_0
0.0,48,0,9999.0,21.0,10,3,71.0,0.0,10225.521177300001,400.0,1,2400003815000,2,3,7,5,2.6,2905.7367887,99.0,1.0,8,4,4,0,0,0,0,1,10625.521177300001,4.0,7_0
3.0,63,0,7.0,77.0,3,0,71.0,0.0,0.0,9710.3537088,1,2400003824000,0,0,6,1,1.0,3248.8170527,4.0,5.0,8,1,1,0,0,0,0,1,9710.3537088,3.0,6_0
2.0,65,0,6.0,74.0,10,1,14.0,0.0,17506.125306,11027.819167,1,2400003825000,0,0,10,2,1.5,1968.5257229,10.0,5.0,8,3,2,0,0,0,0,1,28533.944473000003,5.0,10_0
16.0,41,0,8.0,42.0,3,0,35.0,0.0,0.0,6250.5898227,1,2400003834000,1,0,5,1,1.0,2730.2103261,7.0,1.0,8,1,1,0,0,0,0,1,6250.5898227,3.0,5_0
9.0,66,0,5.0,74.0,5,1,32.0,0.0,1053.3174953,0.0,0,2400003844000,0,0,8,1,1.0,1984.0478372,4.0,5.0,8,1,1,0,0,0,0,1,1053.3174953,4.0,8_0
3.0,63,0,9999.0,74.0,9,0,31.0,0.0,0.0,13836.3611202,2,2400003845000,0,0,9,2,1.5,2150.5315918,7.0,5.0,8,3,2,0,0,0,0,1,13836.3611202,5.0,9_0
15.0,26,0,9999.0,56.0,1,1,34.0,0.0,1000.0,0.0,0,2400003864000,1,1,1,2,1.3,4252.3791958,99.0,4.0,8,2,1,0,0,0,0,1,1000.0,1.0,1_0
8.0,55,0,6.0,38.0,10,2,14.0,0.0,25000.0,0.0,0,2400003865000,2,0,10,2,1.5,1374.3187333,0.0,1.0,8,3,2,0,0,0,0,1,25000.0,5.0,10_0
5.0,67,0,4.4,75.0,8,1,31.0,0.0,17041.349309,10981.465461,1,2400003915000,0,0,9,2,1.5,1237.7357361,5.0,5.0,8,3,2,0,0,0,0,1,28022.81477,5.0,9_0
9.0,61,0,5.0,37.0,10,2,11.0,0.0,13303.527811,0.0,0,2400003925000,2,1,10,3,2.0,1313.6990112,4.0,1.0,8,4,2,0,0,0,0,1,13303.527811,5.0,10_0
6.0,71,0,8.0,74.0,8,2,45.0,0.0,7990.6619794,0.0,0,2400003935000,0,0,8,2,1.5,1212.3392661,5.0,5.0,8,3,2,0,0,0,0,1,7990.6619794,4.0,8_0
8.0,52,0,5.5,33.0,10,1,42.0,0.0,7154.3088858,0.0,0,2400003944000,2,1,9,3,2.0,2768.5032101,5.0,1.0,8,4,1,0,0,0,0,1,7154.3088858,5.0,9_0
2.0,47,1,7.0,38.0,10,0,16.0,11007.145983,0.0,5000.0,1,2400003945000,2,3,8,5,2.8,2023.916309,8.0,1.0,8,4,2,0,0,0,0,1,16007.145983,4.0,8_0
10.0,72,0,7.0,74.0,9,0,16.0,0.0,0.0,12887.593142,1,2400003954000,0,0,9,2,1.5,2769.98368,5.0,5.0,8,3,1,0,0,0,0,1,12887.593142,5.0,9_0
11.0,37,0,9.0,63.0,2,0,51.0,0.0,0.0,9368.997467,1,2400003964000,1,0,3,1,1.0,3431.4111341,8.0,4.0,8,1,1,0,0,0,0,1,9368.997467,2.0,3_0
3.0,65,0,6.0,74.0,9,0,14.0,0.0,0.0,19537.6487185,2,2400003965000,0,0,10,2,1.5,2000.9990259,5.0,5.0,8,3,2,0,0,0,0,1,19537.6487185,5.0,10_0
11.0,49,0,7.0,46.0,9,1,44.0,0.0,17818.810998,0.0,0,2400004014000,2,1,9,2,1.5,5379.1410656,8.0,1.0,8,2,1,0,0,0,0,1,17818.810998,5.0,9_0
0.0,67,0,9999.0,77.0,7,0,71.0,0.0,0.0,8000.0,1,2400004015000,0,0,7,2,1.5,1469.3916669,99.0,5.0,8,3,1,0,0,0,0,1,8000.0,4.0,7_0
0.0,57,0,0.0,56.0,6,0,71.0,0.0,0.0,0.0,0,2400004024000,3,2,4,3,2.0,2551.6608077,0.0,1.0,8,2,0,0,0,0,0,1,0.0,2.0,4_0
11.0,51,0,6.0,38.0,10,1,32.0,0.0,14983.161714,25000.0,1,2400004025000,2,2,9,4,2.5,1527.1916828,5.0,1.0,8,4,2,0,0,0,0,1,39983.161714,5.0,9_0
14.0,76,0,8.5,75.0,4,0,70.0,0.0,0.0,6965.5418381,1,2400004034000,0,0,7,1,1.0,1244.982524,8.0,5.0,8,1,1,0,0,0,0,1,6965.5418381,4.0,7_0
4.0,73,0,8.0,74.0,10,0,11.0,0.0,0.0,21778.7477945,2,2400004035000,0,0,10,2,1.5,1127.4912085,7.0,5.0,8,3,2,0,0,0,0,1,21778.7477945,5.0,10_0
27.0,88,0,9999.0,75.0,1,0,70.0,0.0,0.0,2833.4004308,1,2400004044000,0,0,2,1,1.0,3304.5085665,7.0,5.0,8,1,1,0,0,0,0,1,2833.4004308,1.0,2_0
6.0,41,0,9999.0,63.0,8,0,52.0,0.0,0.0,15847.9655692,2,2400004045000,2,0,9,2,1.5,2444.2188916,4.0,1.0,8,3,2,0,0,0,0,1,15847.9655692,5.0,9_0
18.0,57,0,6.0,52.0,5,1,42.0,0.0,13687.249657,0.0,0,2400004054000,3,3,1,5,2.8,1054.960568,7.0,1.0,8,4,1,0,0,0,0,1,13687.249657,1.0,1_0
7.0,40,0,7.0,38.0,10,0,14.0,0.0,0.0,13054.811739,1,2400004064000,2,2,9,4,2.1,3206.7226892,8.0,1.0,8,4,1,0,0,0,0,1,13054.811739,5.0,9_0
9.0,59,0,8.0,47.0,9,1,52.0,0.0,9662.8947368,3374.4237959,1,2400004065000,2,0,9,2,1.5,1199.7497198,9.0,1.0,8,3,2,0,0,0,0,1,13037.318532700001,5.0,9_0
7.0,49,0,9999.0,42.0,3,1,36.0,0.0,4796.9739591,0.0,0,2400004114000,1,1,3,2,1.5,3178.3673445,5.0,1.0,8,2,1,0,0,0,0,1,4796.9739591,2.0,3_0
2.0,30,0,7.3,38.0,10,0,14.0,0.0,0.0,11461.8910334,2,2400004115000,2,0,10,2,1.5,2182.5562651,7.0,1.0,8,3,2,0,0,0,0,1,11461.8910334,5.0,10_0
9.0,67,0,9999.0,74.0,7,0,32.0,0.0,0.0,7494.5150994,1,2400004125000,0,0,9,1,1.0,1517.8817443,5.0,5.0,8,1,1,0,0,0,0,1,7494.5150994,5.0,9_0
2.0,22,0,6.6,55.0,2,0,44.0,0.0,0.0,22014.291966,2,2400004134000,2,0,1,2,1.5,3652.3627013,6.0,1.0,8,3,2,0,0,0,0,1,22014.291966,1.0,1_0
5.0,82,0,5.0,74.0,10,2,42.0,0.0,17631.6269801,0.0,0,2400004135000,0,0,10,2,1.5,1185.1750827,7.0,5.0,8,3,2,0,0,0,0,1,17631.6269801,5.0,10_0
8.0,76,0,9999.0,75.0,7,1,70.0,0.0,8843.6291804,3662.6196809,1,2400004145000,0,0,7,2,1.5,1150.0701602,99.0,5.0,8,3,2,0,0,0,0,1,12506.248861299999,4.0,7_0
8.0,34,0,5.4,46.0,3,1,44.0,0.0,16260.518987,0.0,0,2400004154000,1,0,5,1,1.0,2786.9417523,8.0,4.0,8,1,1,0,0,0,0,1,16260.518987,3.0,5_0
8.0,83,0,6.8,75.0,8,0,52.0,0.0,0.0,11929.151946,1,2400004164000,0,0,8,2,1.5,1826.512809,7.0,5.0,8,3,1,0,0,0,0,1,11929.151946,4.0,8_0
7.0,66,0,6.0,74.0,9,2,60.0,0.0,13027.4613914,0.0,0,2400004165000,0,0,9,2,1.5,1573.5296042,7.0,5.0,8,3,2,0,0,0,0,1,13027.4613914,5.0,9_0
0.0,53,0,0.0,52.0,3,0,45.0,0.0,0.0,0.0,0,2400004214000,2,0,2,2,1.5,2476.7505924,0.0,1.0,8,3,0,0,0,0,0,1,0.0,1.0,2_0
2.0,73,0,9999.0,77.0,5,1,22.0,0.0,8281.6720269,0.0,0,2400004215000,1,1,4,2,1.5,1677.9823785,5.0,5.0,8,2,1,0,0,0,0,1,8281.6720269,2.0,4_0
7.0,59,0,9999.0,43.0,9,0,34.0,0.0,0.0,11440.718232,2,2400004224000,2,1,9,2,1.5,1850.9304658,99.0,1.0,8,2,2,0,0,0,0,1,11440.718232,5.0,9_0
11.0,50,0,6.0,21.0,10,1,52.0,0.0,17000.0,0.0,0,2400004225000,2,0,10,2,1.5,2130.0477962,6.0,1.0,8,3,1,0,0,0,0,1,17000.0,5.0,10_0
3.0,62,0,10.0,77.0,7,1,70.0,0.0,5502.797588,11027.819167,1,2400004234000,0,0,7,2,1.5,2776.1276212,5.0,5.0,8,3,2,0,0,0,0,1,16530.616755,4.0,7_0
14.0,30,0,9999.0,47.0,8,0,31.0,0.0,0.0,6455.6056081,2,2400004235000,2,0,9,2,1.5,2172.1980909,5.0,1.0,8,3,2,0,0,0,0,1,6455.6056081,5.0,9_0
2.0,53,0,6.2,38.0,10,4,43.0,0.0,49500.62193,0.0,0,2400004245000,3,3,6,5,3.0,1084.3536831,5.0,1.0,8,4,4,0,0,0,0,1,49500.62193,3.0,6_0
10.0,33,0,4.5,55.0,5,1,23.0,0.0,9100.5720657,0.0,0,2400004254000,1,0,7,1,1.0,3831.6545892,5.0,1.0,8,1,1,0,0,0,0,1,9100.5720657,4.0,7_0
0.0,70,0,4.5,72.0,10,1,71.0,0.0,14988.472924,10995.297602,2,2400004264000,0,0,10,1,1.0,2227.9486984,8.0,5.0,8,1,3,0,0,0,0,1,25983.770526,5.0,10_0
9.0,46,0,5.0,42.0,7,0,16.0,0.0,0.0,10000.0,1,2400004265000,2,3,2,5,3.0,1850.3487959,4.0,1.0,8,4,2,0,0,0,0,1,10000.0,1.0,2_0
10.0,66,0,10.0,77.0,8,0,51.0,0.0,0.0,9834.7750085,2,2400004324000,1,1,9,2,1.5,3687.2063213,7.0,5.0,8,2,2,0,0,0,0,1,9834.7750085,5.0,9_0
19.0,81,0,9999.0,75.0,5,0,32.0,0.0,0.0,2832.2790055,1,2400004325000,0,0,4,2,1.5,1058.103655,5.0,5.0,8,3,1,0,0,0,0,1,2832.2790055,2.0,4_0
6.0,42,0,6.0,64.0,7,1,71.0,0.0,22102.251082,0.0,0,2400004334000,2,0,7,2,1.5,1666.1221838,5.0,1.0,8,3,1,0,0,0,0,1,22102.251082,4.0,7_0
10.0,37,0,9999.0,38.0,10,0,42.0,0.0,0.0,20095.878838800003,2,2400004335000,2,1,9,3,1.8,1550.5919105,99.0,1.0,8,4,2,0,0,0,0,1,20095.878838800003,5.0,9_0
0.0,83,0,0.0,77.0,4,0,71.0,0.0,0.0,0.0,0,2400004344000,0,0,7,1,1.0,2369.4322405,0.0,5.0,8,1,0,0,0,0,0,1,0.0,4.0,7_0
6.0,64,0,7.5,75.0,6,1,51.0,0.0,8253.9858884,0.0,0,2400004354000,0,0,9,1,1.0,2104.5361071,10.0,5.0,8,1,1,0,0,0,0,1,8253.9858884,5.0,9_0
2.0,78,0,6.0,72.0,6,0,70.0,0.0,0.0,10995.297602,1,2400004364000,0,0,7,2,1.5,1677.9110257,6.0,5.0,8,3,1,0,0,0,0,1,10995.297602,4.0,7_0
7.0,58,1,4.5,38.0,10,1,14.0,18284.096663,4780.9687798,2761.0949868,1,2400004365000,2,0,10,2,1.5,1293.1581601,3.0,1.0,8,3,3,0,0,0,0,1,25826.1604296,5.0,10_0
0.0,47,0,9.0,52.0,8,0,51.0,0.0,0.0,20792.0421303,2,2400004414000,2,1,6,3,2.0,1060.6087002,0.0,1.0,8,4,2,0,0,0,0,1,20792.0421303,3.0,6_0
22.0,53,0,4.5,46.0,2,1,32.0,0.0,7500.0,0.0,0,2400004424000,3,2,1,4,2.5,3204.0626096,5.0,1.0,8,4,2,0,0,0,0,1,7500.0,1.0,1_0
12.0,75,0,8.0,75.0,3,0,32.0,0.0,0.0,7000.0,1,2400004435000,0,0,6,1,1.0,1741.6387335,6.0,5.0,8,1,1,0,0,0,0,1,7000.0,3.0,6_0
14.0,48,0,6.5,45.0,9,1,52.0,0.0,6384.5280199,0.0,0,2400004454000,2,4,5,6,3.3,1859.4337531,6.0,1.0,8,4,1,0,0,0,0,1,6384.5280199,3.0,5_0
8.0,33,0,9999.0,46.0,9,1,32.0,0.0,18461.53982,11730.290735,1,2400004465000,2,2,7,4,2.1,1500.3587864,4.0,1.0,8,4,2,0,0,0,0,1,30191.830555,4.0,7_0
3.0,57,0,9999.0,81.0,2,1,22.0,0.0,17743.930119,0.0,0,2400004514000,1,0,3,1,1.0,2759.5168116,3.0,4.0,8,1,1,0,0,0,0,1,17743.930119,2.0,3_0
2.0,71,0,7.0,74.0,10,1,52.0,0.0,17506.125306,0.0,0,2400004515000,0,0,10,2,1.5,1741.5265694,8.0,5.0,8,3,1,0,0,0,0,1,17506.125306,5.0,10_0
9.0,29,0,9999.0,37.0,8,1,15.0,0.0,12183.203883,0.0,0,2400004524000,2,0,9,2,1.5,3882.7121239,5.0,1.0,8,3,1,0,0,0,0,1,12183.203883,5.0,9_0
5.0,61,0,9999.0,47.0,9,0,51.0,0.0,0.0,11933.407948,2,2400004525000,2,1,8,3,2.0,1190.8894697,7.0,1.0,8,4,2,0,0,0,0,1,11933.407948,4.0,8_0
1.0,91,0,9999.0,74.0,10,0,14.0,0.0,0.0,3630.6825143,1,2400004535000,0,0,10,2,1.5,818.69802287,4.0,5.0,8,3,1,0,0,0,0,1,3630.6825143,5.0,10_0
0.0,33,0,0.0,31.0,5,0,24.0,0.0,0.0,0.0,0,2400004544000,1,0,7,1,1.0,4747.0734479,0.0,1.0,8,1,0,0,0,0,0,1,0.0,4.0,7_0
24.0,66,0,8.0,74.0,10,0,36.0,0.0,0.0,2669.6280992,1,2400004545000,0,0,10,2,1.5,2142.1182647,5.0,5.0,8,3,1,0,0,0,0,1,2669.6280992,5.0,10_0
14.0,43,0,4.0,54.0,7,1,22.0,0.0,1522.2382412,0.0,0,2400004554000,2,2,4,4,2.1,2943.2765917,4.0,1.0,8,4,1,0,0,0,0,1,1522.2382412,2.0,4_0
6.0,44,0,7.5,38.0,10,0,16.0,0.0,0.0,9999.1222309,1,2400004565000,2,2,10,4,2.3,1524.5268986,5.0,1.0,8,4,1,0,0,0,0,1,9999.1222309,5.0,10_0
8.0,57,0,5.0,52.0,4,1,42.0,0.0,9345.5422535,0.0,0,2400004614000,1,0,4,2,1.5,1249.0567594,5.0,1.0,8,3,1,0,0,0,0,1,9345.5422535,2.0,4_0
0.0,30,0,0.0,85.0,6,0,44.0,0.0,0.0,0.0,0,2400004615000,0,4,3,5,2.2,3093.0526262,0.0,6.0,8,2,0,0,0,0,0,1,0.0,2.0,3_0
17.0,68,0,9999.0,77.0,7,1,52.0,0.0,2691.3736264,4101.3527935,1,2400004635000,0,0,7,2,1.5,904.91234338,5.0,5.0,8,3,2,0,0,0,0,1,6792.7264199,4.0,7_0
5.0,55,0,4.5,21.0,9,0,43.0,0.0,0.0,15000.0,1,2400004644000,2,2,7,4,2.5,4691.8846733,4.0,1.0,8,4,1,0,0,0,0,1,15000.0,4.0,7_0
6.0,26,0,5.0,43.0,4,0,52.0,0.0,0.0,10637.0827766,2,2400004645000,2,1,2,3,1.8,4167.657939,4.0,1.0,8,4,2,0,0,0,0,1,10637.0827766,1.0,2_0
8.0,66,0,9.0,86.0,2,0,42.0,0.0,0.0,10265.81277,1,2400004654000,0,0,4,1,1.0,2358.7046433,9.0,5.0,8,1,1,0,0,0,0,1,10265.81277,2.0,4_0
13.0,51,0,7.5,63.0,4,1,71.0,0.0,14009.409722,9747.7961882,1,2400004715000,3,2,1,4,2.5,1427.569875,8.0,1.0,8,4,2,0,0,0,0,1,23757.2059102,1.0,1_0
6.0,41,0,8.0,34.0,10,0,11.0,0.0,0.0,7759.2693233,1,2400004725000,2,2,9,4,2.1,1793.3729811,4.0,1.0,8,4,1,0,0,0,0,1,7759.2693233,5.0,9_0
8.0,32,0,6.5,48.0,5,0,22.0,0.0,0.0,14494.466758,1,2400004734000,1,0,7,1,1.0,3051.9240176,6.0,1.0,8,1,1,0,0,0,0,1,14494.466758,4.0,7_0
5.0,81,0,6.0,74.0,10,0,11.0,0.0,0.0,9294.1861805,2,2400004735000,0,0,10,2,1.5,1110.2815991,6.0,5.0,8,3,2,0,0,0,0,1,9294.1861805,5.0,10_0
