,aba,agepr,ancons,coml13,depenses_combustibles_liquides,depenses_combustibles_solides,depenses_electricite,depenses_energies,depenses_gaz_liquefie,depenses_gaz_ville,dip14pr,gchauf_2,gchauf_6,gchauf_7,gchaufs_1,gchaufs_2,gchaufs_3,gchaufs_4,gchaufs_5,htl,iaatcd,iaatr,idlog,isolation_fenetres,isolation_murs,isolation_toit,kusa_5,majorite_double_vitrage,mtypmena,nactifs,nbphab,npers,ocde10,plus_14,plus_18,pondmen,poste_04_5_1_1_1,revtot,soc,stalog,surfhab_d,zeat,fioul,gaz_ville,electricite,strate,rural,petite_ville,moyenne_ville,grande_ville,paris,bat_av_49,bat_49_74,bat_ap_74,log_indiv,log_colec,ouest_sud,est_nord,froid,froid_installation,froid_cout,froid_isolation,froid_impaye,aides_logement,part_energies_revtot,niveau_vie,niveau_vie_decile,niveau_vie_quintile,donation_class_1,donation_class_2,donation_class_3,donation_class_4
17414,1,28.0,7,,0.0,0.0,,244.0,48.26567062267718,,50,0,0,0,0,0,0,0,0,1,,5,117433,2,1,0,0,1,32,1.0,3.0,3.0,1.6,1,1,115.55148452510299,200.0,10084.972709557882,2,3,80.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.024194413512765647,6303.107943473676,1,1,1_1,1_1_1,1_2_1,1_0_0_1
17415,2,51.0,7,0.0,0.0,368.31353192041456,1288.7458813951791,1220.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,5,117434,2,1,0,1,1,43,4.0,4.0,7.0,3.8,6,5,755.314005014067,960.0,35187.47819401081,2,3,65.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.034671424683331065,9259.862682634424,1,1,1_0,1_0_0,1_4_0,1_0_0_0
17416,2,49.0,2,0.0,0.0,198.3226710340694,2282.1541649706296,2850.0,0.0,1511.628617055001,10,0,0,0,0,0,0,0,0,1,,2,117435,2,1,2,0,2,43,2.0,7.0,4.0,2.3,3,3,449.252990664365,1700.0,62750.80236277098,0,1,120.0,3,0,1,1,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.04541774595205588,27282.957549030863,7,4,7,7_1,7_3,7_0_1
17417,2,36.0,2,,0.0,0.0,,535.0,191.96573543110242,,50,0,0,0,0,0,0,0,0,1,,2,117436,1,2,0,0,2,32,1.0,3.0,3.0,1.6,1,1,132.84144000712556,360.0,14409.374405069637,0,1,70.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.03712860704152232,9005.859003168522,1,1,1_0,1_1_0,1_2_0,1_0_1_0
17418,1,46.0,8,1406.0,0.0,106.24428805396575,697.6953446911659,1481.0,0.0,1326.4609892283568,50,2,2,2,1,2,2,2,2,1,2001.0,6,117437,2,3,1,0,1,42,1.0,4.0,4.0,2.3,3,3,224.487894575371,0.0,23218.267830235243,2,3,100.0,3,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0.06378598140173986,10094.899056624019,2,1,2_1,2_1_1,2_3_1,2_0_0_1
17419,2,77.0,5,0.0,1967.4907186660294,0.0,1004.147832587077,3542.0,191.96573543110242,0.0,41,0,0,0,0,0,0,0,0,1,,3,117438,1,1,2,0,2,41,0.0,7.0,2.0,1.5,2,2,959.058386833782,748.0,40792.52847149085,0,1,150.0,5,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.08682962622617127,27195.0189809939,7,4,7,7_1,7_0,7_0_0
17420,2,49.0,7,0.0,0.0,354.1476268465525,2259.332623320923,1993.0,65.81682357637797,0.0,50,0,0,0,0,0,0,0,0,1,,5,117439,2,1,2,0,1,43,2.0,5.0,4.0,2.3,3,3,690.696905376819,1683.0,110619.1193058734,0,1,110.0,7,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.018016776959588216,48095.26926342322,10,5,10,10_1,10_0,10_0_0
17421,2,63.0,1,0.0,0.0,42.4977152215863,2388.207211460441,1899.0,98.72523536456696,0.0,12,0,0,0,0,0,0,0,0,1,,1,117440,2,1,2,0,1,41,0.0,6.0,2.0,1.5,2,2,196.692707949281,1779.0,68758.26024651354,0,1,140.0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.027618499845570056,45838.840164342364,10,5,10,10_1,10_0,10_1_0
17422,2,42.0,5,0.0,0.0,0.0,302.0498159519951,737.0,0.0,0.0,50,0,0,0,0,0,0,0,0,2,,3,117441,2,3,0,1,2,12,1.0,4.0,1.0,1.0,1,1,445.3330887726,225.0,22098.69327490498,1,2,56.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.03335038822575671,22098.69327490498,6,3,6,6_0,6_4,6_0_0
17423,2,62.0,2,0.0,2253.712163420423,70.8295253693105,563.8263231103908,3470.0,0.0,0.0,10,0,0,0,0,0,0,0,0,1,,2,117442,2,1,3,0,1,41,0.0,4.0,2.0,1.5,2,2,916.093995718812,420.0,95287.87166542615,0,1,120.0,4,1,0,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.03641596710422739,63525.24777695077,10,5,10,10_1,10_2,10_0_1
17424,2,56.0,2,0.0,0.0,0.0,554.4292177252177,1393.0,0.0,1466.7287571424763,33,0,0,0,0,0,0,0,0,2,,2,117443,2,2,0,0,2,43,2.0,3.0,2.0,1.5,2,2,2744.56586876935,413.0,74355.7569572385,1,2,110.0,8,0,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.01873425887925672,49570.504638159,10,5,10,10_0,10_2,10_0_1
17425,2,47.0,1,0.0,0.0,1416.59050738621,1557.2346066858413,2162.0,2.193894119212599,0.0,44,0,0,0,0,0,0,0,0,1,,1,117444,1,2,2,0,2,12,1.0,7.0,1.0,1.0,1,1,980.180263255792,1160.0,30338.52942276458,0,1,128.0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.07126251803021602,30338.52942276458,8,4,8,8_1,8_0,8_1_0
17426,1,37.0,9,,0.0,0.0,,1122.0,46.071776503464584,,42,0,0,0,0,0,0,0,0,2,2007.0,6,117445,1,2,0,0,2,32,1.0,3.0,3.0,1.6,1,1,94.61059001912076,1080.0,26309.65852461866,2,3,67.0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.04264593548221518,16443.53657788666,4,2,4_1,4_0_1,4_3_1,4_0_0_1
17427,2,72.0,1,0.0,0.0,0.0,604.0996319039901,740.0,0.0,434.03197915440626,41,2,2,2,2,2,2,2,1,2,,1,117446,2,3,0,0,1,41,0.0,3.0,2.0,1.5,2,2,1962.62951421083,450.0,18793.51776821236,2,3,70.0,9,0,1,1,3,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0.03937527870655738,12529.011845474908,2,1,2_0,2_0_0,2_3_0,2_1_0_0
17428,2,64.0,7,0.0,0.0,0.0,563.8263231103908,420.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,5,117447,2,1,0,1,1,41,0.0,3.0,2.0,1.5,2,2,908.130381270436,420.0,32963.76787845526,2,3,67.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.01274126190757784,21975.84525230351,6,3,6,6_0,6_4,6_0_0
17429,2,67.0,1,0.0,0.0,594.9680131022081,711.495122020255,1050.0,109.69470596062996,0.0,20,0,0,0,0,0,0,0,0,1,,1,117448,2,1,2,0,1,43,2.0,6.0,2.0,1.5,2,2,1083.03722332015,530.0,20366.934921701162,0,1,160.0,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.05155414911652784,13577.95661446744,3,2,3_0,3_1_0,3_0_0,3_1_0_0
17430,1,22.0,2,0.0,0.0,0.0,0.0,2514.0,0.0,0.0,42,0,0,0,0,0,0,0,0,2,,2,117449,2,3,0,0,1,31,0.0,5.0,2.0,1.3,1,1,1276.66840759831,0.0,16138.0,2,3,82.0,5,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.15578138554963442,12413.846153846154,2,1,2_1,2_0_1,2_1_1,2_0_1_1
17431,2,64.0,6,0.0,0.0,566.636202954484,402.73308793599347,1220.0,0.0,778.2642384837629,70,0,0,0,0,0,0,0,0,1,,4,117450,2,1,2,0,1,41,0.0,6.0,2.0,1.5,2,2,338.615163681255,300.0,21550.038308780295,0,1,90.0,8,0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.05661242836412621,14366.69220585353,3,2,3_0,3_1_0,3_2_0,3_0_0_0
17432,2,47.0,9,0.0,0.0,141.659050738621,1374.662273488191,1224.0,109.69470596062996,0.0,43,2,2,2,1,2,2,2,2,1,2005.0,6,117451,2,2,1,0,1,43,2.0,5.0,4.0,2.1,2,2,1467.10581764024,1024.0,53008.30422477313,1,2,85.0,8,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0.02309072168786661,25242.049630844347,7,4,7,7_1,7_1,7_0_0
17433,1,39.0,6,,0.0,0.0,,481.0,0.0,,71,0,0,0,0,0,0,0,0,1,,4,117452,2,2,0,0,2,12,1.0,4.0,1.0,1.0,1,1,101.94199229623875,0.0,9429.130642132255,2,3,70.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.05101212595896636,9429.130642132255,1,1,1_1,1_1_1,1_2_1,1_0_0_1
17435,1,29.0,2,0.0,0.0,0.0,751.7684308138545,631.0,0.0,0.0,50,0,0,0,0,0,0,0,0,2,,2,117454,2,1,0,1,1,42,1.0,3.0,4.0,2.1,2,2,241.769105389889,560.0,17638.153922419755,2,3,50.0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03577471898563826,8399.120915437978,1,1,1_1,1_0_1,1_4_1,1_0_1_1
17436,2,34.0,9,0.0,0.0,0.0,1141.0770824853148,910.0,65.81682357637797,0.0,50,0,0,0,0,0,0,0,0,1,2008.0,6,117455,2,1,1,0,1,32,1.0,6.0,2.0,1.3,1,1,1859.48417201675,850.0,22819.183970016144,1,2,128.0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.03987872665366641,17553.218438473956,4,2,4_0,4_1_0,4_0_0,4_0_0_0
17437,1,31.0,7,0.0,0.0,0.0,805.4661758719869,690.0,98.72523536456696,0.0,50,0,0,0,0,0,0,0,0,1,,5,117456,2,1,2,0,2,43,2.0,4.0,4.0,2.1,2,2,2106.82637111197,600.0,17475.571504585256,2,3,75.0,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0.03948368726132689,8321.70071646917,1,1,1_1,1_1_1,1_0_1,1_0_0_1
17438,2,63.0,9,0.0,0.0,0.0,671.2218132266557,500.0,0.0,0.0,41,0,0,0,0,0,0,0,0,2,2006.0,6,117457,2,1,0,0,1,11,0.0,2.0,1.0,1.0,1,1,1691.53138429438,500.0,13541.73547346217,0,1,44.0,7,0,0,1,3,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.03692288931354872,13541.73547346217,3,2,3_0,3_0_0,3_3_0,3_0_0_0
17439,0,41.0,2,0.0,0.0,0.0,1073.954901162649,1600.0,0.0,1197.3295976673276,71,0,0,0,0,0,0,0,0,1,,2,117458,2,3,4,0,1,43,3.0,4.0,6.0,3.3,5,4,316.224044026337,800.0,7825.71962761121,5,0,100.0,9,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0.2044540407957853,2371.4301901852155,1,1,1_0,1_1_0,1_3_0,1_0_1_0
17440,2,33.0,2,0.0,0.0,0.0,867.2185826888392,754.0,0.0,161.63949568508923,43,2,2,2,1,1,2,2,2,2,,2,117459,1,3,0,1,2,22,4.0,3.0,4.0,2.5,4,4,280.379744237525,646.0,42995.65435693932,2,3,70.0,1,0,1,1,4,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0.01753665600110369,17198.26174277573,4,2,4_0,4_0_0,4_4_0,4_0_1_0
17441,1,70.0,7,0.0,0.0,0.0,554.4292177252177,1063.0,0.0,972.8302981047036,70,2,2,2,2,2,2,2,1,2,,5,117460,1,2,0,0,1,41,0.0,4.0,2.0,1.5,2,2,1323.04350123873,413.0,34734.313770709756,2,3,90.0,5,0,1,1,3,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0.030603742656818835,23156.20918047317,6,3,6,6_0,6_3,6_0_0
17442,1,37.0,5,0.0,0.0,0.0,563.8263231103908,420.0,0.0,0.0,71,2,2,2,2,1,2,2,2,2,,3,117461,1,3,0,2,1,43,2.0,4.0,7.0,2.9999999999999996,2,2,425.190110574411,420.0,28520.54910337676,2,3,75.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0.01472622418585458,9506.849701125588,1,1,1_1,1_0_1,1_4_1,1_0_0_1
17443,2,44.0,2,0.0,0.0,0.0,1141.0770824853148,1560.0,0.0,1062.6300179297532,31,0,0,0,0,0,0,0,0,1,,2,117462,2,1,1,0,1,42,1.0,4.0,4.0,2.3,3,2,393.433886051585,850.0,42143.75014661159,1,2,120.0,3,0,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.03701616478298683,18323.369628961562,4,2,4_0,4_1_0,4_2_0,4_0_1_0
17444,1,45.0,8,0.0,0.0,0.0,0.0,3190.0,0.0,0.0,50,0,0,0,0,0,0,0,0,1,1999.0,6,117463,2,1,2,0,1,43,2.0,6.0,7.0,3.3999999999999995,4,2,355.230938763977,0.0,39602.0737460342,2,3,107.0,3,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.08055133729756893,11647.66874883359,2,1,2_1,2_1_1,2_3_1,2_0_0_1
17445,1,41.0,2,0.0,0.0,0.0,0.0,538.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,2,117464,2,1,0,1,1,43,2.0,5.0,4.0,2.1,2,2,328.078633466441,0.0,10668.519744269408,2,3,80.0,4,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.050428739215577355,5080.247497271146,1,1,1_1,1_0_1,1_2_1,1_0_1_1
17446,2,74.0,2,,0.0,0.0,,519.0,82.27102947047247,,60,0,0,0,0,0,0,0,0,1,,2,117465,2,1,0,0,2,11,0.0,3.0,1.0,1.0,1,1,155.3494835493257,444.0,46745.30284547995,0,1,105.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.011102719811562519,46745.30284547995,10,5,10,10_1,10_2,10_0_1
17447,2,73.0,5,,0.0,0.0,,710.0,302.75738845133867,,70,0,0,0,0,0,0,0,0,1,,3,117466,2,3,0,0,2,11,0.0,4.0,1.0,1.0,1,1,59.2538106951733,434.0,23909.504036283877,2,3,80.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.029695304382832,23909.504036283877,6,3,6,6_1,6_2,6_0_0
17448,0,89.0,1,0.0,1352.227298052254,354.1476268465525,483.27970552319215,2618.0,228.16498839811032,0.0,70,0,0,0,0,0,0,0,0,1,,1,117467,2,3,4,0,2,11,0.0,6.0,1.0,1.0,1,1,1415.62607915779,360.0,8807.680159442656,0,1,110.0,7,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.2972405846496662,8807.680159442656,1,1,1_0,1_1_0,1_0_0,1_1_0_0
17449,2,57.0,6,,0.0,169.9908608863452,,643.0,153.57258834488195,,71,0,0,0,0,0,0,0,0,1,,4,117468,2,1,0,0,2,31,0.0,7.0,3.0,2.0,3,2,70.01022994040224,383.0,23134.200957667603,0,1,256.0,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.027794346611607693,11567.100478833801,2,1,2_0,2_1_0,2_2_0,2_0_0_0
17450,2,58.0,9,,0.0,0.0,,1329.0,119.56722949708666,,71,0,0,0,0,0,0,0,0,1,2009.0,6,117469,1,1,0,0,2,42,1.0,5.0,2.0,1.5,2,2,158.89334764486085,1220.0,33811.65945610788,1,2,97.0,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.03930596786369572,22541.10630407192,6,3,6,6_1,6_3,6_0_0
17451,2,60.0,1,0.0,0.0,0.0,1127.6526462207817,4240.0,0.0,5088.6507900861425,10,0,0,0,0,0,0,0,0,2,,1,117470,1,1,0,0,2,43,2.0,12.0,2.0,1.5,2,2,629.593658679433,840.0,40874.53586192511,0,1,294.0,3,0,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.10373206473396525,27249.690574616743,7,4,7,7_0,7_3,7_1_0
17452,2,30.0,7,0.0,0.0,0.0,499.3890290406319,452.0,87.75576476850397,0.0,50,1,2,2,2,1,2,2,2,2,,5,117471,2,1,0,1,1,43,2.0,2.0,2.0,1.5,2,2,1104.75469381212,372.0,37946.367101974574,2,3,50.0,2,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.01191154870729324,25297.57806798305,7,4,7,7_0,7_2,7_0_0
17453,1,84.0,9,,0.0,0.0,,320.0,0.0,,71,0,0,0,0,0,0,0,0,2,2004.0,6,117472,2,1,0,0,1,11,0.0,2.0,1.0,1.0,1,1,180.14237253126225,320.0,15091.0,2,3,65.0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.021204691538002782,15091.0,3,2,3_1,3_0_1,3_2_1,3_0_0_1
17454,2,86.0,7,0.0,0.0,0.0,0.0,630.0,0.0,0.0,50,0,0,0,0,0,0,0,0,2,,5,117473,2,1,0,0,1,41,0.0,2.0,2.0,1.5,2,2,1482.04828214331,0.0,30058.204326234372,2,3,49.0,5,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.02095933586592014,20038.80288415625,5,3,5,5_0,5_2,5_0_0
17455,1,73.0,2,0.0,0.0,0.0,792.0417396074538,590.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,2,117474,2,1,0,1,1,21,0.0,3.0,2.0,1.5,2,2,257.465416049333,590.0,24080.425012250493,2,3,60.0,1,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.024501228682626983,16053.616674833662,4,2,4_1,4_0_1,4_2_1,4_0_1_1
17456,1,48.0,6,,0.0,0.0,,264.0,92.14355300692917,,71,0,0,0,0,0,0,0,0,2,,4,117475,2,2,0,0,2,31,1.0,4.0,2.0,1.5,2,2,136.2912038578226,180.0,8080.420912340447,2,3,58.0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.03267156536323724,5386.947274893631,1,1,1_1,1_0_1,1_2_1,1_0_0_1
17457,1,60.0,2,0.0,0.0,0.0,671.2218132266557,550.0,54.84735298031498,0.0,50,0,0,0,0,0,0,0,0,2,,2,117476,2,2,0,1,1,21,1.0,5.0,2.0,1.5,2,2,264.585511550358,500.0,12622.329606118972,2,3,100.0,4,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.04357357295862204,8414.886404079314,1,1,1_1,1_0_1,1_3_1,1_0_1_1
17458,2,36.0,8,0.0,1427.3510368329346,424.977152215863,1118.2555408356084,3125.0,100.91912948377956,0.0,31,0,0,0,0,0,0,0,0,1,2003.0,6,117477,2,1,1,0,1,43,2.0,5.0,4.0,2.1,2,2,1121.51107528544,833.0,39840.990002820174,1,2,170.0,4,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.07843680590715227,18971.90000134294,5,3,5,5_1,5_0,5_0_0
17459,2,44.0,1,0.0,0.0,0.0,338.2957938662345,284.0,35.102305907401586,0.0,50,0,0,0,0,0,0,0,0,1,,1,117478,2,3,3,0,1,12,1.0,4.0,1.0,1.0,1,1,870.736928608105,252.0,36676.12301601076,0,1,50.0,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.00774345750438293,36676.12301601076,9,5,9,9_1,9_0,9_1_0
17460,2,67.0,1,0.0,0.0,0.0,201.36654396799673,360.0,230.3588825173229,0.0,50,2,2,2,2,1,2,2,2,1,,1,117479,1,2,3,0,2,11,0.0,5.0,1.0,1.0,1,1,879.809289071868,150.0,15968.108841669371,0,1,118.0,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.022544936508734625,15968.108841669371,3,2,3_0,3_1_0,3_0_0,3_1_0_0
17461,1,54.0,1,0.0,0.0,0.0,469.855269258659,350.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,1,117480,2,1,0,0,1,12,1.0,1.0,1.0,1.0,1,1,443.229663348688,350.0,13719.177234678134,2,3,30.0,3,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.025511733977406508,13719.177234678134,3,2,3_1,3_0_1,3_3_1,3_1_0_1
17462,2,84.0,1,,0.0,0.0,,552.0,144.79701186803155,,71,0,0,0,0,0,0,0,0,1,,1,117481,2,2,0,0,2,21,0.0,5.0,2.0,1.5,2,2,90.96233761612828,420.0,21448.809902854147,0,1,100.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.025735693611912077,14299.206601902764,3,2,3_0,3_1_0,3_1_0,3_1_0_0
17463,2,51.0,2,0.0,0.0,0.0,1879.421077034636,1400.0,0.0,0.0,44,2,2,2,2,1,2,2,2,2,,2,117482,2,2,0,0,1,43,2.0,3.0,3.0,2.0,3,2,381.16388684572,1400.0,19227.55404581262,0,1,50.0,1,0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0.07281217343944443,9613.77702290631,1,1,1_0,1_0_0,1_4_0,1_0_1_0
17464,2,64.0,2,0.0,0.0,0.0,225.53052924415633,438.0,0.0,404.09873921272305,71,0,0,0,0,0,0,0,0,2,,2,117483,2,2,0,1,2,12,1.0,3.0,1.0,1.0,1,1,2451.33117300164,168.0,16388.431133398193,2,3,35.0,5,0,1,1,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.026726170213291142,16388.431133398193,4,2,4_0,4_0_0,4_2_0,4_0_1_0
17465,2,44.0,2,1250.0,0.0,0.0,620.2839124210224,1250.0,0.0,1179.2860857293356,20,0,0,0,0,0,0,0,0,2,,2,117484,2,1,0,0,1,42,1.0,6.0,3.0,1.8,2,2,1980.6359522695,0.0,37406.4263461332,1,2,130.0,8,0,1,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.03341671798405345,20781.347970074,5,3,5,5_0,5_2,5_0_1
17466,2,58.0,2,,0.0,0.0,,676.0,302.75738845133867,,71,0,0,0,0,0,0,0,0,2,,2,117485,2,1,0,0,2,22,2.0,4.0,2.0,1.5,2,2,78.87095453203943,400.0,43024.616168150504,2,3,70.0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.015711935636056114,28683.077445433668,8,4,8,8_0,8_2,8_0_1
17467,0,47.0,5,0.0,0.0,0.0,671.2218132266557,500.0,0.0,0.0,71,0,0,0,0,0,0,0,0,2,,3,117486,1,2,0,1,2,12,1.0,3.0,1.0,1.0,1,1,1897.17953809092,500.0,17430.607977866668,5,0,45.0,8,0,0,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.028685172693625974,17430.607977866668,4,2,4_0,4_0_0,4_3_0,4_0_0_0
17468,2,34.0,5,0.0,0.0,0.0,346.35045562495435,258.0,0.0,0.0,10,0,0,0,0,0,0,0,0,2,,3,117487,2,2,0,0,1,12,1.0,1.0,1.0,1.0,1,1,1025.50089240602,258.0,45072.666603227524,2,3,25.0,1,0,0,1,4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.005724089996075922,45072.666603227524,10,5,10,10_0,10_4,10_0_0
17469,2,59.0,7,0.0,0.0,0.0,912.8616659882518,740.0,65.81682357637797,0.0,31,0,0,0,0,0,0,0,0,2,,5,117488,2,1,0,0,1,12,1.0,3.0,1.0,1.0,1,1,2552.66034834179,680.0,10988.169685613982,2,3,75.0,5,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.06734515585146347,10988.169685613982,2,1,2_0,2_0_0,2_1_0,2_0_0_0
17470,2,53.0,5,0.0,0.0,0.0,416.15752420052655,1000.0,0.0,1032.6967779880702,60,0,0,0,0,0,0,0,0,2,,3,117489,2,3,0,0,1,22,2.0,4.0,2.0,1.5,2,2,1141.23278180972,310.0,21471.03415802981,2,3,70.0,8,0,1,1,3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.04657437516236341,14314.022772019875,3,2,3_0,3_0_0,3_3_0,3_0_0_0
17471,2,30.0,1,0.0,0.0,0.0,716.8648965260684,1858.0,0.0,1981.5804841394272,50,0,0,0,0,0,0,0,0,1,,1,117490,2,1,1,0,1,43,2.0,5.0,4.0,2.1,2,2,328.152423264516,534.0,53646.026863951025,1,2,170.0,3,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.03463443816094675,25545.727078071915,7,4,7,7_1,7_3,7_1_0
17472,2,48.0,1,0.0,2253.712163420423,0.0,805.4661758719869,4129.0,0.0,791.7341964575204,71,0,0,0,0,0,0,0,0,1,,1,117491,2,2,1,0,1,43,2.0,5.0,4.0,2.5,4,4,505.684049929037,600.0,54883.510066139585,0,1,124.0,1,1,1,1,4,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.07523206870377244,21953.404026455835,6,3,6,6_1,6_4,6_1_0
17473,2,43.0,5,0.0,0.0,0.0,751.7684308138545,1569.0,0.0,1510.131955057917,20,0,0,0,0,0,0,0,0,1,,3,117492,2,2,3,0,1,43,2.0,5.0,7.0,3.3999999999999995,4,3,667.646343279235,560.0,62804.03322977551,1,2,120.0,3,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.02498247197372882,18471.774479345742,4,2,4_0,4_1_0,4_1_0,4_0_0_0
17474,2,41.0,9,0.0,0.0,254.9862913295178,1342.4436264533115,1680.0,0.0,748.3309985420798,12,1,2,2,1,1,2,2,2,1,2006.0,6,117493,2,1,1,0,1,43,2.0,6.0,4.0,2.1,2,2,1081.42812329001,1000.0,82319.31761777683,1,2,100.0,1,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0.020408332437843294,39199.675056084205,9,5,9,9_1,9_4,9_0_0
17475,2,77.0,2,,0.0,0.0,,1105.0,115.17944125866146,,60,0,0,0,0,0,0,0,0,1,,2,117494,2,2,0,0,1,41,0.0,6.0,2.0,1.5,2,2,113.16476192131793,1000.0,68981.0,0,1,130.0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.016018903756106755,45987.333333333336,10,5,10,10_1,10_2,10_0_1
